XM_028746125.1	PTN	mRNA
XM_028746123.1	PTN	mRNA
XR_003708767.1	LOC114606071	RFAM:RF00026
XR_003708542.1	CHRM2	misc_RNA
XM_028746317.1	CHRM2	mRNA
XM_028746319.1	CHRM2	mRNA
XM_028746318.1	CHRM2	mRNA
XM_028746686.1	LOC114605411	mRNA
XM_028745866.1	LOC114605073	mRNA
XM_028746903.1	FAM180A	mRNA
XM_028746758.1	SLC13A4	mRNA
unassigned_transcript_340	TRNAA-UGC_27	GeneID:114606082
XM_028746302.1	STMP1	mRNA
XM_028747027.1	SYT10	mRNA
XM_028746661.1	PKP2	mRNA
XM_028746659.1	PKP2	mRNA
XM_028746662.1	PKP2	mRNA
XR_003708532.1	YARS2	misc_RNA
XM_028746214.1	YARS2	mRNA
XM_028746203.1	DNM1L	mRNA
XM_028746207.1	DNM1L	mRNA
XM_028746204.1	DNM1L	mRNA
XM_028746206.1	DNM1L	mRNA
XM_028746208.1	DHX58	mRNA
XM_028746209.1	DHX58	mRNA
XM_028746212.1	DHX58	mRNA
XM_028746211.1	DHX58	mRNA
XM_028746213.1	DHX58	mRNA
XM_028746210.1	DHX58	mRNA
XM_028746199.1	FGD4	mRNA
XM_028746198.1	FGD4	mRNA
XM_028746201.1	FGD4	mRNA
XM_028746202.1	FGD4	mRNA
XM_028746200.1	FGD4	mRNA
XM_028746984.1	BICD1	unclassified transcription discrepancy
XM_028747015.1	RESF1	mRNA
XM_028747016.1	RESF1	mRNA
XM_028747017.1	RESF1	mRNA
XM_028747024.1	AMN1	mRNA
XM_028747025.1	AMN1	mRNA
XM_028747021.1	ETFBKMT	mRNA
XM_028747020.1	ETFBKMT	mRNA
XM_028747022.1	ETFBKMT	mRNA
XM_028747018.1	ETFBKMT	mRNA
XM_028747019.1	ETFBKMT	mRNA
XM_028745844.1	DENND5B	unclassified transcription discrepancy
XM_028745859.1	SINHCAF	mRNA
XM_028745849.1	CAPRIN2	mRNA
XM_028745846.1	CAPRIN2	mRNA
XM_028745847.1	CAPRIN2	mRNA
XM_028745850.1	CAPRIN2	mRNA
XM_028745848.1	CAPRIN2	mRNA
XM_028745851.1	CAPRIN2	mRNA
XM_028745858.1	CAPRIN2	mRNA
XM_028745857.1	CAPRIN2	mRNA
XM_028745852.1	CAPRIN2	mRNA
XM_028745853.1	CAPRIN2	mRNA
XM_028745854.1	CAPRIN2	mRNA
XM_028745855.1	CAPRIN2	mRNA
XM_028745856.1	CAPRIN2	mRNA
XM_028745456.1	IPO8	mRNA
XM_028745454.1	IPO8	mRNA
XM_028745458.1	IPO8	mRNA
XM_028745457.1	IPO8	mRNA
XM_028745459.1	IPO8	mRNA
XM_028747417.1	TMTC1	mRNA
XM_028747416.1	TMTC1	mRNA
XM_028747418.1	TMTC1	mRNA
XM_028746985.1	LOC114605585	mRNA
XM_028745542.1	DDX11	mRNA
XM_028745541.1	DDX11	mRNA
XM_028745540.1	DDX11	mRNA
XM_028745544.1	WASHC1	mRNA
XM_028745543.1	WASHC1	mRNA
XM_028745545.1	WASHC1	mRNA
XM_028746158.1	IQSEC3	mRNA
XM_028746159.1	IQSEC3	mRNA
XM_028746164.1	IQSEC3	mRNA
XM_028746163.1	IQSEC3	mRNA
XM_028746161.1	IQSEC3	mRNA
XM_028746160.1	IQSEC3	mRNA
XM_028746165.1	IQSEC3	mRNA
XM_028746993.1	LOC114605587	mRNA
XM_028746521.1	LOC114605349	mRNA
XM_028746831.1	LOC114605486	mRNA
XR_003708471.1	KDM5A	misc_RNA
XR_003708472.1	KDM5A	misc_RNA
XM_028745746.1	KDM5A	mRNA
XM_028745748.1	KDM5A	mRNA
XM_028745745.1	KDM5A	mRNA
XM_028745749.1	KDM5A	mRNA
XM_028745747.1	KDM5A	mRNA
XM_028746994.1	LOC114605588	mRNA
XM_028746995.1	LOC114605589	mRNA
XM_028746629.1	B4GALNT3	mRNA
XM_028746630.1	B4GALNT3	mRNA
XM_028746647.1	NINJ2	mRNA
XM_028746645.1	NINJ2	mRNA
XM_028746646.1	NINJ2	mRNA
XM_028746610.1	WNK1	mRNA
XM_028746612.1	WNK1	mRNA
XM_028746611.1	WNK1	mRNA
XM_028746613.1	WNK1	mRNA
XM_028746615.1	WNK1	mRNA
XM_028746616.1	WNK1	mRNA
XM_028746619.1	WNK1	mRNA
XM_028746614.1	WNK1	mRNA
XM_028746618.1	WNK1	mRNA
XM_028746620.1	WNK1	mRNA
XM_028746625.1	WNK1	mRNA
XM_028746617.1	WNK1	mRNA
XM_028746624.1	WNK1	mRNA
XM_028746626.1	WNK1	mRNA
XM_028746622.1	WNK1	mRNA
XM_028746627.1	WNK1	mRNA
XM_028746623.1	WNK1	mRNA
XM_028746628.1	WNK1	mRNA
XM_028746644.1	RAD52	mRNA
XM_028746633.1	ERC1	mRNA
XM_028746640.1	ERC1	mRNA
XM_028746641.1	ERC1	mRNA
XM_028746634.1	ERC1	mRNA
XM_028746632.1	ERC1	mRNA
XM_028746642.1	ERC1	mRNA
XM_028746635.1	ERC1	mRNA
XM_028746638.1	ERC1	mRNA
XM_028746636.1	ERC1	mRNA
XM_028746639.1	ERC1	mRNA
XM_028746998.1	LOC114605590	mRNA
XM_028745554.1	WNT5B	mRNA
XM_028745552.1	WNT5B	mRNA
XM_028745553.1	WNT5B	mRNA
XM_028745555.1	WNT5B	mRNA
XM_028745551.1	FBXL14	mRNA
XR_003708460.1	LOC114604945	ncRNA
XR_003708461.1	LOC114604945	ncRNA
XM_028745557.1	ADIPOR2	mRNA
XM_028745558.1	ADIPOR2	mRNA
XM_028745556.1	ADIPOR2	mRNA
XM_028745550.1	CACNA2D4	mRNA
XM_028745559.1	LRTM2	mRNA
XM_028745561.1	LRTM2	mRNA
XM_028745560.1	LRTM2	mRNA
XR_003708769.1	LOC114606074	RFAM:RF00090
XM_028747540.1	DCP1B	mRNA
XM_028747543.1	DCP1B	mRNA
XM_028747542.1	DCP1B	mRNA
XM_028747544.1	DCP1B	mRNA
XM_028747545.1	DCP1B	mRNA
XR_003708692.1	LOC114605887	ncRNA
XM_028746999.1	LOC114605591	mRNA
XM_028747546.1	LOC114605884	mRNA
XM_028747547.1	LOC114605885	mRNA
XR_003708689.1	LOC114605886	ncRNA
XR_003708691.1	LOC114605886	ncRNA
XR_003708690.1	LOC114605886	ncRNA
XR_003708688.1	LOC114605886	ncRNA
XM_028747539.1	IL17RA	mRNA
XM_028745588.1	TMEM121B	mRNA
XM_028745589.1	HDHD5	mRNA
XM_028747411.1	ADA2	mRNA
XM_028747412.1	ADA2	mRNA
XM_028747671.1	LOC114605950	mRNA
XR_003708710.1	LOC114605955	ncRNA
XR_003708711.1	LOC114605956	ncRNA
XM_028747673.1	SLC25A18	mRNA
XM_028747677.1	SLC25A18	mRNA
XM_028747674.1	SLC25A18	mRNA
XM_028747675.1	SLC25A18	mRNA
XM_028747676.1	SLC25A18	mRNA
XM_028747678.1	SLC25A18	mRNA
XM_028747679.1	ATP6V1E1	mRNA
XR_003708709.1	BCL2L13	misc_RNA
XR_003708708.1	BCL2L13	misc_RNA
XM_028747672.1	BCL2L13	mRNA
XM_028747681.1	BID	mRNA
XM_028747683.1	BID	mRNA
XM_028747682.1	BID	mRNA
XM_028745537.1	MICAL3	unclassified transcription discrepancy
XM_028745538.1	PEX26	mRNA
XM_028747008.1	LOC114605600	mRNA
XM_028747057.1	LOC114605624	mRNA
XM_028747059.1	USP18	mRNA
XM_028747000.1	LOC114605592	mRNA
XM_028745685.1	LOC114604979	mRNA
XM_028745680.1	LOC114604979	mRNA
XM_028745678.1	LOC114604979	mRNA
XM_028745682.1	LOC114604979	mRNA
XM_028745679.1	LOC114604979	mRNA
XM_028745686.1	LOC114604979	mRNA
XM_028745684.1	LOC114604979	mRNA
XM_028745681.1	LOC114604979	mRNA
XM_028745689.1	LOC114604981	mRNA
XM_028745687.1	LOC114604980	mRNA
XM_028745688.1	LOC114604980	mRNA
XM_028746228.1	LOC114605230	mRNA
XM_028746224.1	LOC114605228	mRNA
XM_028746223.1	LOC114605228	mRNA
XM_028746227.1	LOC114605229	mRNA
XM_028746225.1	LOC114605229	mRNA
XM_028746278.1	BPGM	mRNA
XM_028746279.1	BPGM	mRNA
XM_028746277.1	BPGM	mRNA
XM_028747512.1	CALD1	mRNA
XM_028747513.1	CALD1	mRNA
XM_028747511.1	CALD1	mRNA
XM_028747516.1	CALD1	mRNA
XM_028747514.1	CALD1	mRNA
XM_028747517.1	CALD1	mRNA
XM_028747519.1	CALD1	mRNA
XM_028747520.1	CALD1	mRNA
XM_028747521.1	CALD1	mRNA
XM_028747522.1	CALD1	mRNA
XM_028747518.1	CALD1	mRNA
XR_003708682.1	LOC114605865	ncRNA
XM_028747523.1	LOC114605866	mRNA
XM_028747768.1	LOC114606022	mRNA
XM_028746860.1	LOC114605510	mRNA
XM_028746148.1	RERG	mRNA
XM_028746147.1	RERG	mRNA
unassigned_transcript_341	TRNAK-CUU_33	GeneID:114606083
XM_028745896.1	PTPRO	mRNA
XM_028745897.1	PTPRO	mRNA
XM_028745899.1	PTPRO	mRNA
XM_028745898.1	PTPRO	mRNA
XM_028746068.1	EPS8	mRNA
XM_028746067.1	EPS8	mRNA
XM_028746536.1	STRAP	mRNA
XM_028746535.1	STRAP	mRNA
XM_028746292.1	DERA	mRNA
XR_003708597.1	LOC114605601	ncRNA
XM_028747780.1	SLC15A5	mRNA
XM_028746761.1	MGST1	mRNA
XM_028746760.1	MGST1	mRNA
XM_028745572.1	LMO3	mRNA
XM_028745574.1	LMO3	mRNA
XM_028745573.1	LMO3	mRNA
XM_028745571.1	LMO3	mRNA
XM_028745569.1	LMO3	mRNA
XM_028747280.1	RERGL	mRNA
XM_028747001.1	LOC114605593	mRNA
XM_028747002.1	CAPZA3	mRNA
XM_028747003.1	LOC114605595	mRNA
XR_003708638.1	LOC114605786	ncRNA
XR_003708637.1	LOC114605786	ncRNA
XR_003708639.1	LOC114605786	ncRNA
XR_003708641.1	LOC114605793	ncRNA
XR_003708643.1	LOC114605793	ncRNA
XR_003708642.1	LOC114605793	ncRNA
XR_003708640.1	LOC114605793	ncRNA
XM_028746839.1	PLEKHA5	mRNA
XM_028746840.1	PLEKHA5	mRNA
XM_028746837.1	PLEKHA5	mRNA
XM_028745622.1	AEBP2	mRNA
XM_028745620.1	AEBP2	mRNA
XM_028745621.1	AEBP2	mRNA
XR_003708583.1	LOC114605485	ncRNA
XM_028746828.1	PDE3A	mRNA
XM_028746829.1	PDE3A	mRNA
XM_028746704.1	LOC114605419	mRNA
XM_028746703.1	LOC114605419	mRNA
XM_028746702.1	LOC114605418	mRNA
XM_028746701.1	LOC114605418	mRNA
XM_028747099.1	LOC114605642	mRNA
XM_028747100.1	LOC114605642	mRNA
XM_028747101.1	LOC114605642	mRNA
XM_028747408.1	LOC114605812	mRNA
XM_028747315.1	LOC114605754	mRNA
XM_028747314.1	LOC114605754	mRNA
XR_003708581.1	IAPP	misc_RNA
XM_028746803.1	IAPP	mRNA
unassigned_transcript_342	TRNAK-UUU_7	GeneID:114606084
XM_028745945.1	PYROXD1	mRNA
XM_028745946.1	PYROXD1	mRNA
XM_028745947.1	PYROXD1	mRNA
XM_028745944.1	RECQL	mRNA
XM_028746197.1	GOLT1B	mRNA
XM_028745710.1	BCAT1	mRNA
XM_028745713.1	BCAT1	mRNA
XM_028745709.1	BCAT1	mRNA
XM_028745712.1	BCAT1	mRNA
XM_028746002.1	SOX5	mRNA
XM_028746003.1	SOX5	mRNA
XM_028746004.1	SOX5	mRNA
XM_028746001.1	SOX5	mRNA
XM_028746009.1	SOX5	mRNA
XM_028746000.1	SOX5	mRNA
XM_028746005.1	SOX5	mRNA
XM_028746006.1	SOX5	mRNA
XM_028746008.1	SOX5	mRNA
unassigned_transcript_343	TRNAN-GUU_26	GeneID:114606095
XM_028747186.1	ETNK1	mRNA
XR_003708647.1	LOC114605811	ncRNA
XM_028747392.1	C2CD5	mRNA
XM_028747393.1	C2CD5	mRNA
XM_028747394.1	C2CD5	mRNA
XM_028747407.1	C2CD5	mRNA
XM_028747397.1	C2CD5	mRNA
XM_028747399.1	C2CD5	mRNA
XM_028747403.1	C2CD5	mRNA
XM_028747395.1	C2CD5	mRNA
XM_028747396.1	C2CD5	mRNA
XM_028747398.1	C2CD5	mRNA
XM_028747400.1	C2CD5	mRNA
XM_028747404.1	C2CD5	mRNA
XM_028747405.1	C2CD5	mRNA
XM_028747406.1	C2CD5	mRNA
XM_028746034.1	ST8SIA1	mRNA
XM_028747128.1	LOC114605661	mRNA
XR_003708519.1	CMAS	misc_RNA
XM_028746090.1	CMAS	mRNA
XM_028746649.1	ABCC9	unclassified transcription discrepancy
XM_028747135.1	KCNJ8	mRNA
XM_028746248.1	LDHB	mRNA
XM_028746249.1	LDHB	mRNA
XM_028746247.1	LDHB	mRNA
XM_028747285.1	GYS2	mRNA
XM_028746674.1	SPX	mRNA
XM_028746673.1	SPX	mRNA
XM_028747004.1	LOC114605596	mRNA
XM_028746693.1	CASC1	mRNA
XM_028746692.1	CASC1	mRNA
XM_028746694.1	CASC1	mRNA
XM_028746691.1	CASC1	mRNA
XM_028747476.1	ETFRF1	mRNA
XM_028746196.1	KRAS	mRNA
XM_028746193.1	KRAS	mRNA
XM_028746191.1	KRAS	mRNA
XM_028746190.1	KRAS	mRNA
XM_028746194.1	KRAS	mRNA
XM_028746195.1	KRAS	mRNA
XR_003708530.1	LOC114605216	ncRNA
XR_003708531.1	LOC114605216	ncRNA
XM_028747069.1	PROSER2	unclassified transcription discrepancy
XR_003708596.1	ECHDC3	misc_RNA
XM_028746982.1	ECHDC3	mRNA
XM_028746981.1	ECHDC3	mRNA
XM_028745434.1	USP6NL	mRNA
XM_028745432.1	USP6NL	mRNA
XM_028745437.1	USP6NL	mRNA
XM_028745436.1	USP6NL	mRNA
XM_028745433.1	USP6NL	mRNA
XM_028745430.1	USP6NL	mRNA
XM_028745438.1	USP6NL	mRNA
XM_028745431.1	USP6NL	mRNA
XR_003708592.1	LOC114605550	ncRNA
XR_003708591.1	LOC114605550	ncRNA
XM_028746919.1	CELF2	mRNA
XM_028746918.1	CELF2	mRNA
XM_028746917.1	CELF2	mRNA
XM_028746921.1	CELF2	mRNA
XM_028746925.1	CELF2	mRNA
XM_028746922.1	CELF2	mRNA
XM_028746920.1	CELF2	mRNA
XM_028746927.1	CELF2	mRNA
XM_028746928.1	CELF2	mRNA
XM_028746930.1	CELF2	mRNA
XM_028746929.1	CELF2	mRNA
XM_028746933.1	CELF2	mRNA
XM_028746931.1	CELF2	mRNA
XM_028746932.1	CELF2	mRNA
XM_028746936.1	CELF2	mRNA
XM_028746935.1	CELF2	mRNA
XM_028746924.1	CELF2	mRNA
XM_028746937.1	CELF2	mRNA
XM_028746938.1	CELF2	mRNA
XM_028746939.1	CELF2	mRNA
XM_028746926.1	CELF2	mRNA
XR_003708644.1	LOC114605796	ncRNA
XM_028746357.1	GATA3	mRNA
XM_028746355.1	GATA3	mRNA
XM_028746356.1	GATA3	mRNA
XM_028746353.1	GATA3	mRNA
XM_028746358.1	GATA3	mRNA
XM_028747537.1	TAF3	mRNA
XM_028747536.1	TAF3	mRNA
XM_028746480.1	ATP5F1C	mRNA
XM_028746478.1	ATP5F1C	mRNA
XM_028746479.1	ATP5F1C	mRNA
XM_028746481.1	ATP5F1C	mRNA
XM_028746833.1	KIN	unclassified transcription discrepancy
XM_028747067.1	ITIH2	mRNA
XM_028747065.1	ITIH2	mRNA
XM_028747068.1	ITIH2	mRNA
XM_028747271.1	ITIH5	mRNA
XM_028747272.1	ITIH5	mRNA
XM_028747355.1	LOC114605780	mRNA
XM_028747007.1	SFMBT2	mRNA
XM_028746909.1	PRKCQ	mRNA
XM_028747659.1	PFKFB3	mRNA
XM_028747654.1	PFKFB3	mRNA
XM_028747653.1	PFKFB3	mRNA
XM_028747660.1	PFKFB3	mRNA
XM_028747656.1	PFKFB3	mRNA
XM_028747655.1	PFKFB3	mRNA
XM_028747661.1	PFKFB3	mRNA
XM_028747658.1	PFKFB3	mRNA
XR_003708704.1	LOC114605942	ncRNA
XR_003708705.1	LOC114605942	ncRNA
XM_028747662.1	RBM17	mRNA
XM_028746752.1	C10H21orf91	mRNA
XM_028746751.1	C10H21orf91	mRNA
XM_028745357.1	CTSO	mRNA
XM_028746352.1	LOC114605294	mRNA
XM_028745486.1	IL2RA	mRNA
XM_028747413.1	LOC114605815	mRNA
XM_028747414.1	LOC114605815	mRNA
XM_028746308.1	LOC114605273	mRNA
XM_028746305.1	LOC114605273	mRNA
XM_028746304.1	LOC114605273	mRNA
XM_028746307.1	LOC114605273	mRNA
XM_028746306.1	LOC114605273	mRNA
XM_028746309.1	LOC114605273	mRNA
XR_003708631.1	LOC114605740	ncRNA
XM_028745354.1	MKLN1	mRNA
XM_028745733.1	PODXL	mRNA
XM_028746229.1	PLXNA4	unclassified transcription discrepancy
unassigned_transcript_344	TRNAA-UGC_28	GeneID:114606085
XR_003708601.1	LOC114605644	ncRNA
XM_028745325.1	CHCHD3	mRNA
XM_028745324.1	CHCHD3	mRNA
XM_028745323.1	CHCHD3	mRNA
XR_003708766.1	LOC114606070	RFAM:RF00026
XM_028746503.1	EXOC4	mRNA
XM_028746504.1	EXOC4	mRNA
XM_028746506.1	LOC114605345	mRNA
XM_028745523.1	LRGUK	unclassified transcription discrepancy
XM_028745527.1	SLC35B4	mRNA
XM_028745528.1	SLC35B4	mRNA
XM_028745525.1	LOC114604927	mRNA
XM_028745524.1	LOC114604927	mRNA
XM_028746884.1	LOC114605525	mRNA
XM_028746885.1	LOC114605525	mRNA
XM_028746888.1	LOC114605525	mRNA
XM_028746889.1	LOC114605525	mRNA
XM_028746887.1	LOC114605525	mRNA
XM_028746886.1	LOC114605525	mRNA
XM_028746978.1	LOC114605577	unclassified transcription discrepancy
XM_028747062.1	UCN3	mRNA
XM_028745359.1	TSGA13	mRNA
XM_028745360.1	LOC114604839	mRNA
XM_028745949.1	FBH1	mRNA
XM_028745948.1	FBH1	mRNA
XM_028745950.1	ANKRD16	unclassified transcription discrepancy
XM_028746120.1	GDI2	mRNA
XM_028747791.1	TASOR2	mRNA
XM_028747793.1	TASOR2	mRNA
XM_028747792.1	TASOR2	mRNA
XM_028747790.1	TASOR2	mRNA
XM_028747356.1	ASB13	mRNA
XM_028747029.1	ERCC6L	mRNA
XM_028746898.1	LOC114605532	mRNA
XM_028746897.1	LOC114605532	mRNA
XM_028746899.1	LOC114605533	mRNA
XM_028745327.1	NET1	mRNA
XM_028745326.1	NET1	mRNA
XM_028745329.1	NET1	mRNA
XM_028745328.1	NET1	mRNA
XM_028746819.1	TUBAL3	mRNA
XM_028746820.1	TUBAL3	mRNA
XM_028746031.1	COPG2	mRNA
XM_028746030.1	COPG2	mRNA
XM_028746032.1	COPG2	mRNA
XM_028746666.1	MEST	mRNA
XM_028746668.1	MEST	mRNA
XM_028746667.1	MEST	mRNA
XM_028746665.1	MEST	mRNA
XM_028746518.1	CEP41	mRNA
XM_028746520.1	CEP41	mRNA
XM_028746519.1	CEP41	mRNA
XM_028747366.1	LOC114605791	mRNA
XM_028747367.1	LOC114605792	mRNA
XM_028746362.1	TMEM209	mRNA
XM_028746368.1	TMEM209	mRNA
XM_028746363.1	TMEM209	mRNA
XM_028746366.1	TMEM209	mRNA
XM_028746367.1	TMEM209	mRNA
XM_028746868.1	LOC114605516	mRNA
XM_028746869.1	LOC114605516	mRNA
XM_028746706.1	KLHDC10	mRNA
XM_028746791.1	ZC3HC1	mRNA
XM_028747810.1	UBE2H	mRNA
XM_028745318.1	LOC114604818	mRNA
XM_028745317.1	LOC114604818	mRNA
XM_028745315.1	LOC114604818	mRNA
XM_028745313.1	LOC114604818	mRNA
XM_028745314.1	LOC114604818	mRNA
XM_028745320.1	LOC114604820	mRNA
XM_028745319.1	LOC114604820	mRNA
XM_028747538.1	SMKR1	mRNA
XM_028746714.1	STRIP2	mRNA
XM_028747371.1	AHCYL2	mRNA
XM_028747373.1	AHCYL2	mRNA
XM_028747372.1	AHCYL2	mRNA
XM_028746014.1	SMO	unclassified transcription discrepancy
XM_028747103.1	TSPAN33	mRNA
XM_028745804.1	TNPO3	mRNA
XM_028745805.1	TNPO3	mRNA
XM_028746873.1	IRF5	mRNA
XM_028746872.1	IRF5	mRNA
XM_028747819.1	CALU	mRNA
XM_028747817.1	CALU	mRNA
XM_028747818.1	CALU	mRNA
XM_028747122.1	OPN1SW	mRNA
unassigned_transcript_345	TRNAP-AGG_3	GeneID:114606086
unassigned_transcript_346	TRNAP-AGG_4	GeneID:114606087
XM_028746989.1	CCDC136	mRNA
XM_028746991.1	CCDC136	mRNA
XM_028746992.1	CCDC136	mRNA
XM_028746990.1	CCDC136	mRNA
XM_028746988.1	CCDC136	mRNA
XM_028746986.1	CCDC136	mRNA
XM_028747767.1	FLNC	unclassified transcription discrepancy
XM_028746776.1	ATP6V1F	mRNA
XM_028746775.1	ATP6V1FNB	mRNA
XM_028747572.1	LOC114605900	mRNA
XM_028747573.1	LOC114605900	mRNA
XM_028747289.1	LOC114605746	mRNA
XM_028747365.1	LOC114605790	mRNA
XM_028747363.1	LOC114605789	mRNA
XM_028747364.1	LOC114605789	mRNA
XM_028747638.1	LOC114605929	unclassified transcription discrepancy
XM_028746127.1	KCP	mRNA
XR_003708524.1	LOC114605194	ncRNA
XR_003708525.1	LOC114605195	ncRNA
XM_028745361.1	LOC114604840	unclassified transcription discrepancy
XM_028745362.1	LOC114604841	mRNA
XM_028747485.1	LOC114605844	mRNA
XM_028747070.1	LOC114605631	mRNA
XR_003708600.1	LOC114605633	ncRNA
XM_028747071.1	LOC114605632	mRNA
XM_028747072.1	LOC114605632	mRNA
XM_028747354.1	LOC114605778	mRNA
XM_028745346.1	LOC114604829	mRNA
XM_028746951.1	LOC114605562	mRNA
XM_028746950.1	LOC114605562	mRNA
XM_028745363.1	LOC114604842	mRNA
XM_028747808.1	LOC114606042	mRNA
XR_003708666.1	LOC114605838	ncRNA
XR_003708667.1	LOC114605839	ncRNA
XM_028747102.1	LOC114605643	mRNA
XM_028747835.1	LOC114606061	mRNA
XM_028747807.1	TYMP	mRNA
XM_028747486.1	LOC114605845	mRNA
XR_003708669.1	LOC114605846	ncRNA
XR_003708545.1	HDAC8	misc_RNA
XM_028746335.1	HDAC8	mRNA
XM_028746336.1	HDAC8	mRNA
XM_028746338.1	LOC114605290	mRNA
XR_003708734.1	LOC114605993	ncRNA
XR_003708736.1	LOC114605993	ncRNA
XR_003708735.1	LOC114605993	ncRNA
XR_003708730.1	LOC114605991	ncRNA
XR_003708744.1	LOC114606001	ncRNA
XR_003708738.1	LOC114605995	ncRNA
XR_003708742.1	LOC114605999	ncRNA
XR_003708743.1	LOC114605999	ncRNA
XR_003708728.1	LOC114605989	ncRNA
XR_003708717.1	LOC114605983	ncRNA
XR_003708718.1	LOC114605983	ncRNA
XR_003708716.1	LOC114605983	ncRNA
XR_003708740.1	LOC114605997	ncRNA
XR_003708727.1	LOC114605988	ncRNA
XR_003708745.1	LOC114606002	ncRNA
XM_028747717.1	LOC114605979	mRNA
XM_028747718.1	LOC114605980	mRNA
XR_003708723.1	LOC114605986	ncRNA
XR_003708721.1	LOC114605986	ncRNA
XR_003708725.1	LOC114605986	ncRNA
XR_003708722.1	LOC114605986	ncRNA
XR_003708724.1	LOC114605986	ncRNA
XR_003708739.1	LOC114605996	ncRNA
XR_003708720.1	LOC114605985	ncRNA
XR_003708719.1	LOC114605984	ncRNA
XM_028747714.1	LOC114605976	mRNA
XM_028747713.1	LOC114605975	mRNA
XM_028745364.1	LOC114604843	mRNA
XR_003708733.1	LOC114605992	ncRNA
XR_003708731.1	LOC114605992	ncRNA
XR_003708732.1	LOC114605992	ncRNA
XR_003708741.1	LOC114605998	ncRNA
XR_003708737.1	LOC114605994	ncRNA
XR_003708726.1	LOC114605987	ncRNA
XR_003708729.1	LOC114605990	ncRNA
XM_028747711.1	LOC114605972	mRNA
XM_028747715.1	LOC114605977	mRNA
XM_028747712.1	LOC114605973	mRNA
XM_028745365.1	LOC114604844	mRNA
XM_028745367.1	LOC114604845	mRNA
XM_028747120.1	LOC114605654	mRNA
XM_028747119.1	LOC114605654	mRNA
XM_028747121.1	LOC114605654	mRNA
XM_028745368.1	LOC114604847	mRNA
XM_028745369.1	LOC114604848	mRNA
XM_028745370.1	LOC114604849	mRNA
XM_028745371.1	LOC114604850	mRNA
XM_028745373.1	LOC114604851	mRNA
XM_028745374.1	LOC114604852	mRNA
XM_028745375.1	LOC114604853	mRNA
XM_028745376.1	LOC114604854	mRNA
XM_028746742.1	ARSA	mRNA
XM_028746743.1	ARSA	mRNA
XM_028746740.1	ARSA	mRNA
XM_028746737.1	ARSA	mRNA
XM_028746739.1	ARSA	mRNA
XM_028746744.1	ARSA	mRNA
XM_028746741.1	ARSA	mRNA
XM_028745377.1	LOC114604855	mRNA
XM_028745378.1	LOC114604856	mRNA
XM_028746670.1	MAPK8IP2	mRNA
XM_028746246.1	CHKB	mRNA
unassigned_transcript_347	TRNAF-GAA_4	GeneID:114606096
XM_028746557.1	LOC114605363	mRNA
XM_028746555.1	CPT1B	unclassified transcription discrepancy
XM_028747644.1	LOC114605933	mRNA
XM_028747652.1	LOC114605939	mRNA
XM_028747745.1	LOC114606012	mRNA
XM_028745380.1	LOC114604859	mRNA
XM_028746236.1	LOC114605236	mRNA
XM_028746235.1	LOC114605236	mRNA
XM_028746234.1	LOC114605236	mRNA
XM_028746237.1	NME6	mRNA
XM_028746238.1	NME6	mRNA
XM_028747484.1	LOC114605843	mRNA
XM_028745381.1	LOC114604860	mRNA
XM_028745382.1	LOC114604861	mRNA
XM_028745383.1	LOC114604862	mRNA
XM_028745384.1	LOC114604863	mRNA
XM_028745385.1	LOC114604864	mRNA
XM_028745387.1	LOC114604865	mRNA
XM_028745388.1	LOC114604868	mRNA
XM_028745389.1	LOC114604869	mRNA
XM_028745390.1	LOC114604870	mRNA
XM_028747053.1	LOC114605621	mRNA
XM_028747127.1	LOC114605658	mRNA
XM_028747126.1	LOC114605658	mRNA
XM_028747488.1	GOLGB1	mRNA
XM_028747487.1	GOLGB1	mRNA
XM_028747491.1	LOC114605849	mRNA
XM_028747492.1	LOC114605850	mRNA
XM_028747489.1	MIOX	mRNA
XM_028746312.1	LMF2	mRNA
XM_028746324.1	NCAPH2	mRNA
XM_028746326.1	NCAPH2	mRNA
XM_028746325.1	NCAPH2	mRNA
XR_003708450.1	LOC114604902	misc_RNA
XM_028745464.1	LOC114604902	mRNA
XM_028745467.1	LOC114604902	mRNA
XM_028745465.1	LOC114604902	mRNA
XM_028745466.1	LOC114604902	mRNA
XM_028745468.1	LOC114604902	mRNA
XM_028745469.1	LOC114604904	mRNA
XM_028745463.1	LOC114604901	mRNA
XM_028745393.1	LOC114604871	mRNA
XR_003708564.1	LOC114605381	ncRNA
XR_003708565.1	LOC114605381	ncRNA
XR_003708567.1	LOC114605381	ncRNA
XR_003708566.1	LOC114605381	ncRNA
XR_003708570.1	LOC114605382	ncRNA
XR_003708568.1	LOC114605382	ncRNA
XR_003708569.1	LOC114605382	ncRNA
XM_028746594.1	LOC114605380	mRNA
XR_003708554.1	LOC114605321	ncRNA
XR_003708553.1	LOC114605321	ncRNA
XR_003708549.1	LOC114605315	misc_RNA
XM_028746431.1	LOC114605315	mRNA
XM_028746421.1	GCC1	mRNA
XM_028746422.1	GCC1	mRNA
XM_028746423.1	GCC1	mRNA
XM_028746441.1	FSCN3	mRNA
XM_028745394.1	PAX4	mRNA
XM_028746419.1	SND1	mRNA
XM_028746427.1	LRRC4	mRNA
XR_003708551.1	LOC114605317	misc_RNA
XM_028746438.1	LOC114605317	mRNA
