V2	V3	baseMean	log2FoldChange	lfcSE	pvalue	padj
LBR	mRNA	3.69675331473106	6.93918845742247e-07	0.00144269298640046	0.578400193202148	0.999975591221172
LBX1	mRNA	4.45485594234753	2.80009802272096e-07	0.00144269492692427	0.283079097049496	0.999975591221172
LBX2	mRNA	1.85430265579621	6.21333564327328e-08	0.0014426947998198	0.885609768768321	0.999975591221172
LCLAT1	mRNA	7.73232486999433	-3.62680473993055e-06	0.00144269336496807	0.0347298358057543	0.999975591221172
LCOR	mRNA	58.0437480672691	2.58440647751833e-06	0.00144268880896129	0.760190179062373	0.999975591221172
LCORL	mRNA	14.8158247006571	-2.8585043997053e-06	0.00144269215218305	0.110834246777016	0.999975591221172
LDB1	mRNA	48.4574755518057	-6.26870947662746e-07	0.00144269147038835	0.69656647005407	0.999975591221172
LDB2	mRNA	8.64191476062134	1.13216908862751e-06	0.00144269355181934	0.317823004217945	0.999975591221172
LDB3	mRNA	4517.54928903342	5.18055402853172e-08	0.00144269447721733	0.951175166487987	0.999975591221172
LDHB	mRNA	16.9120456610613	-8.64992715289694e-08	0.00144269392014533	0.740640250885096	0.999975591221172
LDLRAD4	mRNA	222.199104125075	-3.66779432088901e-07	0.00144269010155034	0.842990185887307	0.999975591221172
LEF1	mRNA	1.32276785970362	9.102001532246e-08	0.00144269448207071	0.88858648981224	0.999975591221172
LEMD3	mRNA	30.4810412037212	-2.48937411213625e-06	0.00144268655695804	0.299115250084101	0.999975591221172
LENG8	mRNA	82.1759906322504	7.94405784447087e-07	0.00144268878072632	0.713501578502615	0.999975591221172
LEO1	mRNA	0.727311398616837	-1.13749757726284e-07	0.0014426945945195	0.724626518059447	0.999975591221172
LEPROTL1	mRNA	3.03563833477138	-2.9126551073658e-06	0.00144269369355389	0.770755559344365	0.999975591221172
LETM1	mRNA	1.68263936523978	-5.21587827477903e-07	0.00144269359189767	0.612432158439571	0.999975591221172
LGALSL	mRNA	5.52310400975819	-1.08688228432421e-06	0.0014426920639441	0.473159780439691	0.999975591221172
LGMN	mRNA	0.970928113554194	-5.29885231159155e-07	0.00144269458974106	0.37265729660967	0.999975591221172
LGR4	mRNA	27.5977419873627	-1.9157050529208e-07	0.00144269278047813	0.878521814786591	0.999975591221172
LHFPL3	mRNA	2.71317128714451	-1.36198158801394e-07	0.00144269480488721	0.741356538152931	0.999975591221172
LHX9	unclassified transcription discrepancy	0.865455580667181	-1.63726148994034e-07	0.00144269488577264	0.644730940116006	0.999975591221172
LIG4	unclassified transcription discrepancy	1.19177314510552	-2.78396510687368e-07	0.00144269363121948	0.782576349109923	0.999975591221172
LIMCH1	unclassified transcription discrepancy	1.30346869329603	1.63295803281465e-07	0.00144269457826049	0.778982466240303	0.999975591221172
LIMD1	mRNA	1.15650060194057	-5.9573708795907e-07	0.00144269418575619	0.493242846482214	0.999975591221172
LIMK2	mRNA	3.14515362929552	9.0507233016309e-09	0.00144269251922153	0.995326199668194	0.999975591221172
LIMS1	mRNA	10.1075049395421	-3.47663374649388e-08	0.00144269360387705	0.969048218328488	0.999975591221172
LIMS2	mRNA	6.99650824039298	-1.60270594984559e-07	0.00144269308474071	0.887083969409896	0.999975591221172
LIN28B	mRNA	0.827872303449483	4.44048962763848e-07	0.00144269477386417	0.374098680761354	0.999975591221172
LIN52	mRNA	2.83483277167287	4.5617859102231e-07	0.00144269349966086	0.671977394274933	0.999975591221172
LIN54	mRNA	1.23939352891727	1.0802480442966e-07	0.00144269456847374	0.856139467506583	0.999975591221172
LIN7A	mRNA	2.02562547888213	1.08802518327661e-06	0.00144269452174805	0.133162330732179	0.999975591221172
LIN7C	mRNA	40.4617348839746	-1.27314621100013e-06	0.00144269269014777	0.357253308337601	0.999975591221172
LIN9	mRNA	1.92871507761717	9.47245753645496e-07	0.00144269329510516	0.422645357854922	0.999975591221172
LINGO1	mRNA	0.784344987563331	-4.7661866629689e-07	0.00144269488523347	0.254629122956273	0.999975591221172
LIPC	unclassified transcription discrepancy	1.22780061822085	-2.83822013638628e-07	0.0014426949181089	0.35252753582625	0.999975591221172
LIPE	mRNA	0.757075538827667	-1.14069720276887e-06	0.00144269458315342	0.112407333543959	0.999975591221172
LMAN1	mRNA	1.17000222885599	-6.35914206281817e-07	0.00144269459421856	0.308519262898185	0.999975591221172
LMAN2	mRNA	11.7920765457003	-3.6376361052666e-06	0.00144269289374248	0.0317279374297487	0.999975591221172
LMAN2L	mRNA	6.37244544397227	-4.39536866474316e-07	0.00144269319777785	0.702319545523061	0.999975591221172
LMBR1	mRNA	14.5274228300054	-1.90619827595485e-06	0.0014426942972565	0.0657620087785607	0.999975591221172
LMBRD1	mRNA	0.933884536636781	-5.47374833667649e-07	0.00144269405513113	0.528123382957209	0.999975591221172
LMNA	mRNA	17.3691704446608	-1.27731101148474e-06	0.00144269332376031	0.292671161553851	0.999975591221172
LMNB1	mRNA	12.4162373847195	6.05046024069218e-07	0.00144269133333473	0.709935979639753	0.999975591221172
LMO1	mRNA	19.9381406303601	3.26917854180298e-07	0.00144269384851251	0.725644016398417	0.999975591221172
LMO2	mRNA	1.80689331335034	-4.27275743789647e-07	0.00144269372567176	0.667044346056685	0.999975591221172
LMO4	mRNA	434.063328812783	-4.12541101858033e-07	0.00144269256087564	0.754187888750043	0.999975591221172
LMO7	unclassified transcription discrepancy	31.4657660034421	1.17665246361603e-06	0.00144269050979558	0.529519924711011	0.999975591221172
LMOD2	unclassified transcription discrepancy	2.15503124267483	-4.3808324408157e-07	0.00144269439718338	0.534841978471471	0.999975591221172
LMOD3	unclassified transcription discrepancy	9.38054825885285	8.84005362281687e-08	0.0014426949335363	0.76280543018246	0.999975591221172
LNPK	mRNA	0.823616974401837	6.74673622475157e-07	0.00144269479952689	0.213969584384824	0.999975591221172
LNX2	mRNA	4.81862567195666	-3.17987280735241e-06	0.00144269442703941	0.0185852167455614	0.999975591221172
LOC114581419	mRNA	33.9828614945875	-1.8655294811793e-06	0.00144268765347034	0.261195720975629	0.999975591221172
LOC114581449	mRNA	5.77065333355466	-1.00224499440356e-08	0.0014426944341651	0.985710993888101	0.999975591221172
LOC114581469	mRNA	129.016939046663	1.87647810697077e-07	0.00144269460742358	0.753787713855476	0.999975591221172
LOC114581487	mRNA	5.44681475526443	3.15891077234918e-07	0.0014426942836186	0.675566917636021	0.999975591221172
LOC114581514	mRNA	1.32153981350447	-4.49316224895646e-07	0.0014426939208447	0.616749340732304	0.999975591221172
LOC114581516	mRNA	16.4255578746689	1.56727581770904e-06	0.00144269150020994	0.360265821658274	0.999975591221172
LOC114581559	mRNA	7.67598401154751	3.8481115285912e-06	0.00144269008515999	0.100200203994936	0.999975591221172
LOC114581571	mRNA	9.92013768195957	-8.15631401394617e-07	0.0014426898955212	0.674509176922784	0.999975591221172
LOC114581580	mRNA	10.8665001383743	3.6272648361905e-07	0.0014426945612256	0.55403055602738	0.999975591221172
LOC114581670	ncRNA	1.64237911824159	-1.50353855368376e-07	0.00144269372229673	0.877300569721474	0.999975591221172
LOC114581722	mRNA	31.2751067969454	2.07729719151336e-07	0.00144269458374124	0.727469607559947	0.999975591221172
LOC114581728	mRNA	4.43184991562155	-3.9221368612366e-07	0.00144269489900362	0.302094742750786	0.999975591221172
LOC114581749	mRNA	17.5484688370295	3.06471406609697e-07	0.00144269417442425	0.70696508546974	0.999975591221172
LOC114581749	misc_RNA	17.5484688370295	3.06471406609697e-07	0.00144269417442425	0.70696508546974	0.999975591221172
LOC114581760	mRNA	3.73421140361866	9.72180659092781e-07	0.001442692364627	0.499596337099288	0.999975591221172
LOC114581766	mRNA	1.35481391355649	-2.597772689353e-08	0.00144269395227873	0.976692576376109	0.999975591221172
LOC114581773	mRNA	9.61533031211008	3.36019256407208e-07	0.00144269408802703	0.691415641126507	0.999975591221172
LOC114581800	mRNA	18.7936501724177	-2.13868498843618e-06	0.00144268349558592	0.472796042216361	0.999975591221172
LOC114581816	mRNA	2.00358469750472	-3.56132751388683e-07	0.00144269449985103	0.573530044038686	0.999975591221172
LOC114581855	mRNA	25.8541425425945	-1.46492465204734e-06	0.00144269270990164	0.283920761078695	0.999975591221172
LOC114581933	mRNA	0.595174149141764	-6.11868553791653e-07	0.00144269475860701	0.283718377212738	0.999975591221172
LOC114581979	mRNA	1.18647475703077	5.658561378893e-07	0.00144269404352298	0.510827185263196	0.999975591221172
LOC114582102	mRNA	20.6558481511103	-7.43893512275463e-07	0.00144269164745557	0.630407343805263	0.999975591221172
LOC114582236	unclassified transcription discrepancy	32.2902330309499	1.59547710947189e-06	0.00144269242067892	0.28753257085216	0.999975591221172
LOC114582326	mRNA	152.540639266243	-1.2725051659257e-08	0.00144269491555824	0.941617531361804	0.999975591221172
LOC114582365	mRNA	1.95808453362336	2.59007986839136e-07	0.00144269504234205	NA	NA
LOC114582395	mRNA	0.949086125248317	1.87657495029676e-08	0.00144269478522869	0.966405143569637	0.999975591221172
LOC114582409	mRNA	0.583662690321052	4.96153513159629e-08	0.00144269483859828	0.885876088902313	0.999975591221172
LOC114582480	unclassified transcription discrepancy	0.916115617754197	-3.99862434474212e-07	0.00144269473410917	0.432615720970312	0.999975591221172
LOC114582481	mRNA	3.97814206970385	-5.40461787322912e-07	0.00144269496899114	0.126216304780168	0.999975591221172
LOC114582525	mRNA	1.9164872343346	-5.40969935892088e-07	0.00144269443271364	0.436848180251654	0.999975591221172
LOC114582583	mRNA	17.9707242833239	1.784383346346e-08	0.00144269489237504	0.970466508657535	0.999975591221172
LOC114582690	mRNA	1.08729978324499	-1.15473391234402e-07	0.00144269440830464	0.862054708587701	0.999975591221172
LOC114582756	mRNA	94.753935815965	-1.57480094907083e-06	0.00144268876740207	0.473316455263772	0.999975591221172
LOC114582768	mRNA	2.91869523760316	-2.0941782510086e-07	0.00144269347511389	0.84372734468779	0.999975591221172
LOC114582812	mRNA	1.78788022858355	-3.58982746811496e-07	0.00144269486998976	0.318544407972202	0.999975591221172
LOC114582856	mRNA	1.27041964652375	9.05853848344478e-07	0.00144269410667653	0.308590267759237	0.999975591221172
LOC114583241	unclassified transcription discrepancy	1.53847297496718	-6.5244813696379e-07	0.00144269490683098	0.12365758113856	0.999975591221172
LOC114583613	mRNA	313.88911798564	1.61341335977292e-07	0.00144269469800648	0.769400680877866	0.999975591221172
LOC114583633	mRNA	29.9677616286561	8.41171303928266e-08	0.0014426945290493	0.896390515116739	0.999975591221172
LOC114583662	mRNA	1.34473098136416	2.21312852155398e-07	0.00144269430565453	0.76259759859791	0.999975591221172
LOC114583683	mRNA	14.6252879052375	-3.1198130988946e-10	0.00144269225731592	0.993308844466075	0.999975591221172
LOC114583685	mRNA	33.7529793249335	8.1185296760757e-07	0.0014426907660337	0.584278056391257	0.999975591221172
LOC114583705	mRNA	0.733681879312204	3.04433800026227e-08	0.00144269445410414	0.963885947900745	0.999975591221172
LOC114583927	mRNA	2.12346505197927	-3.4729475897139e-07	0.00144269407345777	0.681188700597286	0.999975591221172
LOC114583931	mRNA	122.35575552853	1.87045685688075e-07	0.00144269085214325	0.918029185039555	0.999975591221172
LOC114583978	mRNA	0.903055098867265	8.74974932261717e-08	0.00144269428262457	0.90704899156047	0.999975591221172
LOC114584031	unclassified transcription discrepancy	22.2885872386673	2.42295193729975e-07	0.00144269360761568	0.817176850814315	0.999975591221172
LOC114584095	mRNA	2.84063840088297	-3.64042126049705e-07	0.00144269474619127	0.457365403138717	0.999975591221172
LOC114584117	ncRNA	97.9525076833761	-2.14239021195203e-06	0.00144269437375107	0.0479308611493546	0.999975591221172
LOC114584118	mRNA	5.47124456945267	-1.6422680865279e-06	0.0014426912756581	0.348523328928872	0.999975591221172
LOC114584186	mRNA	1.24134149035828	-7.99543724156049e-07	0.00144269422161597	0.334532372792325	0.999975591221172
LOC114584285	mRNA	58.1029616079915	-4.7757704466929e-07	0.00144269261813951	0.716289188878245	0.999975591221172
LOC114584329	mRNA	2.02825961288703	-5.51466983638117e-07	0.00144269419099917	0.4938623388687	0.999975591221172
LOC114584435	unclassified transcription discrepancy	16.2287268740274	1.17070802227533e-07	0.00144269435811434	0.873205054711723	0.999975591221172
LOC114584440	unclassified transcription discrepancy	6.36986556901727	-7.97151049862589e-07	0.00144269308498594	0.515928809637015	0.999975591221172
LOC114584470	mRNA	9.43095599171334	2.83319373824653e-07	0.00144269475462455	0.556617647541752	0.999975591221172
LOC114584520	mRNA	2.40502420795408	1.27721262701162e-07	0.00144269478371438	0.778963686564654	0.999975591221172
LOC114584593	mRNA	1.22956181676799	5.15321936922909e-08	0.00144269462835901	0.930103984982887	0.999975591221172
LOC114584660	unclassified transcription discrepancy	0.895766683017233	2.50441659354876e-08	0.00144269423782299	0.974152385304496	0.999975591221172
LOC114584889	mRNA	1.44120208566497	-2.86156457529524e-07	0.00144269483918447	0.428479266424806	0.999975591221172
LOC114584923	mRNA	23.7786902887009	-4.32416610004004e-07	0.00144269276519721	0.734607063028828	0.999975591221172
LOC114585062	mRNA	5.49049731672858	2.35851539821159e-08	0.00144269483091005	0.959187543267423	0.999975591221172
LOC114585090	mRNA	1.77566125992339	-2.68421008076879e-07	0.00144269466418438	0.610338850677379	0.999975591221172
LOC114585102	mRNA	0.648100107930912	-2.76933954382437e-07	0.00144269469414253	0.657587838395948	0.999975591221172
LOC114585205	mRNA	7.29590354866237	-3.54655699442798e-07	0.00144269308376732	0.765374838410403	0.999975591221172
LOC114585239	mRNA	73.4918157005383	-5.17778497897239e-06	0.00144268524185418	0.753177874349623	0.999975591221172
LOC114585290	unclassified transcription discrepancy	1161.0966819235	-1.6929327880371e-06	0.00144268993114268	0.398228306916321	0.999975591221172
LOC114585316	mRNA	2.55472934700565	8.85872319715985e-07	0.0014426924548107	0.529058315921114	0.999975591221172
LOC114585338	mRNA	0.913687556579851	-6.88505138085628e-07	0.00144269422300993	0.394750900651118	0.999975591221172
LOC114585375	mRNA	3.40106031798651	7.4864644460997e-07	0.00144269411729706	0.391766950159469	0.999975591221172
LOC114585607	mRNA	5.20631269909332	-2.26946840368053e-06	0.00144269401955136	0.0594632005694341	0.999975591221172
LOC114585609	mRNA	0.986365527737816	-1.38114962356878e-07	0.00144269458350963	0.80918307637185	0.999975591221172
LOC114585617	mRNA	0.610460745512882	-6.81958394630185e-09	0.0014426948037183	0.9721264912906	0.999975591221172
LOC114585710	mRNA	0.870100454026101	5.30990664207467e-08	0.00144269444175915	0.796543914685512	0.999975591221172
LOC114585826	unclassified transcription discrepancy	2.98231910437825	-1.86824333596242e-07	0.00144269275212001	0.880743262201376	0.999975591221172
LOC114585873	unclassified transcription discrepancy	6.58945873293786	-1.72699506564817e-06	0.00144269278344338	0.222616565256153	0.999975591221172
LOC114585935	mRNA	78.613668533862	2.95626722926155e-07	0.00144269452453464	0.645146749228815	0.999975591221172
LOC114585941	mRNA	17.7865834312709	1.8035908483392e-06	0.00144269513260367	0.256311052859597	0.999975591221172
LOC114585963	mRNA	3.50715032364831	-1.55976762659204e-06	0.0014426939383934	0.144370482137957	0.999975591221172
LOC114586072	unclassified transcription discrepancy	2.02933142478407	1.34804105836457e-06	0.0014426941386012	0.161155820094129	0.999975591221172
LOC114586187	mRNA	0.544314548229032	-3.93868515016902e-08	0.00144269483067385	0.945463963301315	0.999975591221172
LOC114586231	mRNA	2.48076280955411	2.03740463955411e-06	0.00144269331564661	0.130314473217571	0.999975591221172
LOC114586286	mRNA	0.946162250628476	4.88547153265999e-07	0.00144269422537383	0.532559690314092	0.999975591221172
LOC114586346	mRNA	3.10530997611105	8.59129479477546e-07	0.00144269441800789	0.258093294050287	0.999975591221172
LOC114586401	unclassified transcription discrepancy	2.74685387617242	-1.65826896711834e-06	0.00144269348897669	0.173019360522092	0.999975591221172
LOC114586449	mRNA	211.011175575601	1.45864894985953e-08	0.00144269491462249	0.986989578349869	0.999975591221172
LOC114586462	mRNA	1.07974590363941	-3.55593602585068e-07	0.00144269441916528	0.600418326172206	0.999975591221172
LOC114586481	mRNA	1.03333870701639	2.33581034554054e-07	0.00144269424473944	0.755984255154907	0.999975591221172
LOC114586486	mRNA	1.45790461219947	-1.79793669188176e-07	0.00144269466195658	0.734167147027803	0.999975591221172
LOC114586574	mRNA	3.75040004511701	7.46976322644501e-07	0.00144269208894413	0.616966102437976	0.999975591221172
LOC114586575	mRNA	237.424508953013	9.80726608736237e-06	0.0014426779957356	0.0100625067665805	0.999975591221172
LOC114586575	misc_RNA	237.424508953013	9.80726608736237e-06	0.0014426779957356	0.0100625067665805	0.999975591221172
LOC114586581	mRNA	1.24378268822153	-1.51467179606914e-06	0.00144269450260198	0.0705497385875477	0.999975591221172
LOC114586799	mRNA	32.9963476869679	-7.00530250837425e-07	0.00144269409668533	0.420055307877954	0.999975591221172
LOC114587041	mRNA	15.5301978889933	2.29757811067098e-06	0.00144269420030766	0.777264768579029	0.999975591221172
LOC114587213	mRNA	1.6300948351937	5.89282210864357e-07	0.00144269348931793	0.58499720274161	0.999975591221172
LOC114587228	mRNA	8.9764187125833	-1.77728100767122e-07	0.00144269428400944	0.806928740757473	0.999975591221172
LOC114587308	mRNA	0.668686375575852	-3.49676365911616e-07	0.00144269470339554	0.498203650508821	0.999975591221172
LOC114587347	misc_RNA	0.737771478600136	-6.4172087720246e-07	0.00144269497438835	0.165506334348247	0.999975591221172
LOC114587347	mRNA	0.737771478600136	-6.4172087720246e-07	0.00144269497438835	0.165506334348247	0.999975591221172
LOC114587368	mRNA	0.672347594318765	-3.97894713964389e-07	0.00144269499502437	0.354659222320554	0.999975591221172
LOC114587396	mRNA	0.972072282263838	-2.29017435176012e-07	0.00144269503912315	NA	NA
LOC114587406	misc_RNA	5.79076056648352	-9.82653342417868e-08	0.00144269318940788	0.930863836007524	0.999975591221172
LOC114587406	mRNA	5.79076056648352	-9.82653342417868e-08	0.00144269318940788	0.930863836007524	0.999975591221172
LOC114587455	unclassified transcription discrepancy	21.009923891947	-1.49905146515322e-06	0.00144268893130814	0.655657531171998	0.999975591221172
LOC114587458	mRNA	28.0862106464812	-2.96772200279252e-07	0.0014426945193061	0.630713470918455	0.999975591221172
LOC114587530	unclassified transcription discrepancy	1.05920019291848	2.56101157057025e-07	0.00144269413455036	0.751890446303595	0.999975591221172
LOC114587551	mRNA	9.80733286502926	2.94707821576113e-08	0.00144268746893237	0.999762362885859	0.999975591221172
LOC114587567	mRNA	4.3660683957007	-4.82693639975882e-08	0.00144269403485064	0.952601770515837	0.999975591221172
LOC114587584	unclassified transcription discrepancy	140.496492423936	1.36096119329741e-06	0.00144268860417384	0.540377329721948	0.999975591221172
LOC114587593	mRNA	1.91626739751814	1.57530421165323e-07	0.00144269395145469	0.857756872475002	0.999975591221172
LOC114587611	mRNA	16.5403045296995	2.11507708834672e-06	0.00144269167287307	0.222226630193921	0.999975591221172
LOC114587618	mRNA	1.96673196285586	8.81488197435855e-07	0.00144269441306474	0.250038441322204	0.999975591221172
LOC114587623	mRNA	485.88110318665	-2.57934414243361e-07	0.00144269288035687	0.771092092482048	0.999975591221172
LOC114587624	mRNA	146.754382420161	2.16345801262669e-07	0.00144269313578061	0.859380397354566	0.999975591221172
LOC114587625	mRNA	113.031990369533	-2.56450480922563e-07	0.00144269345323095	0.80559064051662	0.999975591221172
LOC114587630	mRNA	93.8111583816268	-9.7260368463111e-08	0.0014426934705154	0.923625294963544	0.999975591221172
LOC114587647	mRNA	27.9563246559818	-1.41064469185273e-07	0.00144269305653905	0.902610439192574	0.999975591221172
LOC114587655	mRNA	4.38891462955811	9.3545081836691e-08	0.0014426940112548	0.915423801246519	0.999975591221172
LOC114587663	unclassified transcription discrepancy	16.5146542332872	-1.31322027843611e-06	0.00144268941124098	0.525872251679586	0.999975591221172
LOC114587731	mRNA	3.95298194680398	-2.5874054753542e-07	0.0014426946988244	0.814097272458013	0.999975591221172
LOC114587741	mRNA	2.29687462117267	-1.43973495207408e-07	0.00144269481710205	0.723382417641629	0.999975591221172
LOC114587756	mRNA	7.53571021041729	1.82595690411502e-07	0.00144269461419313	0.752295353124113	0.999975591221172
LOC114587773	mRNA	6.38108823123815	1.28649931612943e-06	0.00144269437500264	0.13679796352901	0.999975591221172
LOC114587810	mRNA	54.802205942583	4.89901248912973e-08	0.00144269492017324	0.883374349647751	0.999975591221172
LOC114587833	ncRNA	4.53998049675841	-3.42996249758335e-07	0.00144269324875595	0.761696824447047	0.999975591221172
LOC114587835	misc_RNA	953.439236162249	-2.83674355172158e-07	0.00144267855678393	0.931949421927382	0.999975591221172
LOC114587835	mRNA	953.439236162249	-2.83674355172158e-07	0.00144267855678393	0.931949421927382	0.999975591221172
LOC114587836	mRNA	607.24585977762	5.57211777596351e-07	0.00144269197733585	0.715538361336109	0.999975591221172
LOC114587857	mRNA	1.93145010882462	1.05004648110851e-07	0.00144269415112838	0.89663265399596	0.999975591221172
LOC114587899	mRNA	1.48693556645879	-3.08253470098935e-07	0.00144269466824587	0.561171498373982	0.999975591221172
LOC114587956	mRNA	2.89009923430845	6.20850076297293e-08	0.00144269462045466	0.914667507009537	0.999975591221172
LOC114587990	mRNA	3.50429272633066	1.69250142794635e-07	0.00144269484146072	0.666884455699308	0.999975591221172
LOC114588016	mRNA	2.48447443264737	-1.86922675635334e-07	0.00144269438904112	0.786228385406149	0.999975591221172
LOC114588036	mRNA	22.0275902167635	-1.11081512709883e-05	0.00144271165473956	0.847390224949967	0.999975591221172
LOC114588040	mRNA	1.55747953295149	8.15512183356798e-08	0.00144269479802953	0.847243430709448	0.999975591221172
LOC114588196	mRNA	12.992553692874	-2.92238213119946e-06	0.00144269342712749	0.0539970738259515	0.999975591221172
LOC114588246	mRNA	1.14225110339476	4.17921907280535e-07	0.00144269397359793	0.635274542697128	0.999975591221172
LOC114588254	mRNA	2.61974887756564	-1.7691719152949e-06	0.00144269406869298	0.0972831619389863	0.999975591221172
LOC114588282	mRNA	11.1849946045997	-2.21993245567086e-06	0.00144269097781252	0.245006529928183	0.999975591221172
LOC114588342	mRNA	0.749196730662104	-1.6933781425725e-07	0.00144269457991465	0.777925131221681	0.999975591221172
LOC114588380	mRNA	1.30327071531094	-2.07463589015355e-07	0.00144269481070545	0.618290850576205	0.999975591221172
LOC114588380	misc_RNA	1.30327071531094	-2.07463589015355e-07	0.00144269481070545	0.618290850576205	0.999975591221172
LOC114588407	misc_RNA	14.0184372229326	2.7572330032306e-07	0.00144269381481699	0.775142429161013	0.999975591221172
LOC114588407	mRNA	14.0184372229326	2.7572330032306e-07	0.00144269381481699	0.775142429161013	0.999975591221172
LOC114588471	mRNA	21.1690847195112	-2.03967392388551e-06	0.00144269284123876	0.164952574659491	0.999975591221172
LOC114588512	mRNA	51.0001040361323	-1.90059523295031e-07	0.00144269171000443	0.897247248405986	0.999975591221172
LOC114588513	mRNA	4.83297053598905	1.12700088327248e-07	0.00144269249008025	0.934425666604418	0.999975591221172
LOC114588672	unclassified transcription discrepancy	4.77928828159202	5.31842436491772e-07	0.00144269437072584	0.466291478014638	0.999975591221172
LOC114588711	mRNA	0.637761519349923	3.94393729185504e-07	0.00144269484381117	0.40239955260928	0.999975591221172
LOC114588784	mRNA	51.9715305929547	-1.46496281746182e-06	0.00144268206857471	0.632359026876069	0.999975591221172
LOC114588784	misc_RNA	51.9715305929547	-1.46496281746182e-06	0.00144268206857471	0.632359026876069	0.999975591221172
LOC114588937	mRNA	1.25863921310327	-7.60486393689631e-07	0.00144269440233505	0.344805069774855	0.999975591221172
LOC114588952	mRNA	1.28156529141967	4.70830235184597e-08	0.00144269400686281	0.95475076474954	0.999975591221172
LOC114588983	mRNA	0.687663187055264	-1.52049836349772e-07	0.00144269473306189	0.749344134941678	0.999975591221172
LOC114589249	mRNA	7.90858878758923	3.28238998698108e-07	0.00144269369524362	0.742428381123364	0.999975591221172
LOC114589258	mRNA	5.44897911513865	3.56577773911653e-07	0.00144269375578584	0.715910729659568	0.999975591221172
LOC114589269	mRNA	82.845874681832	2.37436652903455e-06	0.00144269282063683	0.125211360154541	0.999975591221172
LOC114589287	mRNA	68.6946213634848	-1.19835230744071e-06	0.00144268957324015	0.553866132007643	0.999975591221172
LOC114589446	mRNA	0.878196427961428	-2.91230822148474e-07	0.00144269472404625	0.55549058786396	0.999975591221172
LOC114589543	mRNA	13.6966959479026	-1.23500084655866e-07	0.00144269129129141	0.946296791537601	0.999975591221172
LOC114589570	misc_RNA	16.1269786616693	-7.11803857398835e-07	0.00144269163253242	0.466580636030002	0.999975591221172
LOC114589570	mRNA	16.1269786616693	-7.11803857398835e-07	0.00144269163253242	0.466580636030002	0.999975591221172
LOC114589709	unclassified transcription discrepancy	0.840185554166881	9.89246588967466e-07	0.00144269422965084	0.248183578467274	0.999975591221172
LOC114589734	mRNA	1.36780321700403	-2.08940024214568e-07	0.00144269417928314	0.79126089568799	0.999975591221172
LOC114589765	mRNA	1.92666674149849	8.66858883529235e-07	0.00144269461349941	0.180689782152514	0.999975591221172
LOC114589854	unclassified transcription discrepancy	4.08561535483517	-1.49511996059099e-06	0.00144269169745893	0.328306168156172	0.999975591221172
LOC114589904	unclassified transcription discrepancy	1.875864274205	1.40989846324556e-07	0.00144269462263786	0.793123539979249	0.999975591221172
LOC114589960	misc_RNA	10.1937151794848	1.33925010727209e-06	0.00144269128239917	0.433992077927192	0.999975591221172
LOC114589960	mRNA	10.1937151794848	1.33925010727209e-06	0.00144269128239917	0.433992077927192	0.999975591221172
LOC114589972	ncRNA	1.70720984048534	4.53823033491282e-07	0.00144269382587496	0.638939694273409	0.999975591221172
LOC114589982	mRNA	96.6758886852572	4.40620261685673e-07	0.0014426836325242	0.879897922441699	0.999975591221172
LOC114590001	mRNA	72.5458592747424	1.09396203785814e-07	0.00144268800727291	0.898651696515362	0.999975591221172
LOC114590068	mRNA	35.2591307287296	7.41651742770819e-07	0.00144268371758947	0.797589452360379	0.999975591221172
LOC114590159	mRNA	0.945728843809105	2.98934207695805e-07	0.00144269424770722	0.689703825615584	0.999975591221172
LOC114590173	mRNA	2.03576431729976	-4.80304660239186e-07	0.00144269287721711	0.70292219798076	0.999975591221172
LOC114590191	mRNA	1.25956725927175	2.89141300239091e-07	0.00144269484044107	0.425188220902949	0.999975591221172
LOC114590201	unclassified transcription discrepancy	1.56521821115309	6.05491332123364e-07	0.00144269474017376	0.267173865786127	0.999975591221172
LOC114590230	ncRNA	0.935504470749474	5.0927988192622e-07	0.00144269431416855	0.487051085360789	0.999975591221172
LOC114590231	mRNA	0.91207518634849	1.4522940172136e-07	0.00144269441355935	0.756208976292244	0.999975591221172
LOC114590251	mRNA	3.18585729437185	4.84721764874647e-07	0.0014426936544651	0.647809778028886	0.999975591221172
LOC114590276	mRNA	381.602968794198	1.63726092562406e-07	0.00144269325411765	0.891551277550239	0.999975591221172
LOC114590296	mRNA	1.26113039876459	-5.2311833541129e-08	0.00144269428357657	0.941775210265342	0.999975591221172
LOC114590353	mRNA	0.910674937775112	6.87800298500556e-07	0.00144269458894332	0.170638974187288	0.999975591221172
LOC114590421	mRNA	2.17050319920475	1.59604859190716e-06	0.00144269452711187	0.0691790394712905	0.999975591221172
LOC114590448	mRNA	0.683910235828091	2.75824216165848e-07	0.00144269440121754	0.688077769183419	0.999975591221172
LOC114590466	mRNA	0.586368032917205	-7.57173969936247e-07	0.00144269440887436	0.295270476719091	0.999975591221172
LOC114590505	mRNA	2.36868425870059	1.63655994015374e-07	0.00144269481197494	0.662372015665942	0.999975591221172
LOC114590607	mRNA	36.5120262682151	-1.50620209502046e-06	0.00144267930982829	0.663171262349532	0.999975591221172
LOC114590626	mRNA	1050.61613921948	1.06197977396247e-08	0.00144269159125697	0.999455406975889	0.999975591221172
LOC114590694	mRNA	183.183484959757	7.59362892803496e-08	0.00144269492513605	0.816640169589969	0.999975591221172
